teixit,volta,longitud_total,num_tokens_atomics,num_macros,prof_max,frac_outlier,tokens_desconeguts,num_blocks_verticals,sum_n_voltes_verticals,max_n_voltes_verticals,max_seq_len_vertical,frac_verticals,dist_cosinus_volta_anterior,z_salt_global,dist_centroide_teixit,z_intra_teixit,frac_C0,frac_C1,frac_C2,frac_C3,frac_C4,frac_C5,frac_C6,frac_C_RARE
CM_Abouchete,127,30,28,6,1,0.0,0,0,0,0,0,0.0,0.014759,-0.641819,0.010184,-0.592271,0.2,0.466667,0.0,0.333333,0.0,0.0,0.0,0.0
CM_Abouchete,129,29,28,6,1,0.0,0,0,0,0,0,0.0,0.004706,-0.701567,0.021743,-0.486808,0.206897,0.413793,0.0,0.344828,0.0,0.034483,0.0,0.0
CM_Abouchete,131,26,23,5,1,0.038462,0,1,3,3,2,0.038462,0.0233,-0.591057,0.008051,-0.611737,0.153846,0.538462,0.0,0.307692,0.0,0.0,0.0,0.0
CM_Abouchete,133,23,20,6,2,0.0,0,1,3,3,6,0.043478,0.056655,-0.39282,0.029055,-0.420102,0.217391,0.391304,0.043478,0.173913,0.0,0.043478,0.086957,0.043478
CM_Abouchete,135,16,16,7,1,0.0625,0,1,7,7,2,0.0625,0.061436,-0.364405,0.061097,-0.127753,0.375,0.375,0.0,0.25,0.0,0.0,0.0,0.0
CM_Abouchete,137,14,14,6,2,0.0,0,1,3,3,6,0.071429,0.002759,-0.713138,0.061438,-0.124642,0.357143,0.357143,0.0,0.285714,0.0,0.0,0.0,0.0
CM_Abouchete,139,16,16,5,1,0.0625,0,1,7,7,2,0.0625,0.029002,-0.557169,0.04455,-0.278728,0.25,0.375,0.0,0.375,0.0,0.0,0.0,0.0
CM_Abouchete,141,14,14,6,2,0.0,0,1,4,4,6,0.071429,0.029002,-0.557169,0.061438,-0.124642,0.357143,0.357143,0.0,0.285714,0.0,0.0,0.0,0.0
CM_Abouchete,143,17,17,5,1,0.058824,0,1,9,9,2,0.058824,0.044652,-0.464157,0.065593,-0.086734,0.235294,0.352941,0.0,0.411765,0.0,0.0,0.0,0.0
CM_Abouchete,145,17,17,4,2,0.0,0,1,5,5,6,0.058824,0.008804,-0.677211,0.093102,0.164253,0.176471,0.352941,0.0,0.470588,0.0,0.0,0.0,0.0
CM_Abouchete,147,16,14,3,1,0.0625,0,1,11,11,2,0.0625,0.04199,-0.479978,0.026489,-0.443506,0.125,0.5,0.0,0.375,0.0,0.0,0.0,0.0
CM_Abouchete,149,13,12,4,2,0.0,0,1,7,7,6,0.076923,0.093762,-0.172283,0.027275,-0.436341,0.230769,0.461538,0.0,0.153846,0.0,0.076923,0.076923,0.0
CM_Abouchete,151,7,7,3,1,0.142857,0,1,15,15,2,0.142857,0.04907,-0.4379,0.016833,-0.531608,0.285714,0.428571,0.0,0.285714,0.0,0.0,0.0,0.0
CM_Abouchete,153,7,7,3,2,0.0,0,1,7,7,6,0.142857,0.0,-0.729536,0.016833,-0.531608,0.285714,0.428571,0.0,0.285714,0.0,0.0,0.0,0.0
CM_Abouchete,155,9,9,2,1,0.111111,0,1,15,15,2,0.111111,0.071159,-0.306619,0.061424,-0.124769,0.111111,0.444444,0.0,0.444444,0.0,0.0,0.0,0.0
CM_Abouchete,157,7,7,3,2,0.0,0,1,8,8,6,0.142857,0.071159,-0.306619,0.016833,-0.531608,0.285714,0.428571,0.0,0.285714,0.0,0.0,0.0,0.0
CM_Abouchete,159,9,9,2,1,0.111111,0,1,17,17,2,0.111111,0.071159,-0.306619,0.061424,-0.124769,0.111111,0.444444,0.0,0.444444,0.0,0.0,0.0,0.0
CM_Abouchete,161,7,7,2,2,0.0,0,1,9,9,6,0.142857,0.001596,-0.72005,0.052211,-0.208828,0.142857,0.428571,0.0,0.428571,0.0,0.0,0.0,0.0
CM_Abouchete,163,8,7,1,1,0.125,0,1,19,19,2,0.125,0.129428,0.039689,0.074826,-0.0025,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0
CM_Abouchete,165,1,1,1,2,0.0,0,1,11,11,6,1.0,0.051317,-0.424545,0.167366,0.841818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CM_Abouchete,167,1,1,1,1,0.0,0,1,22,22,3,1.0,0.0,-0.729536,0.167366,0.841818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CM_Abouchete,169,1,1,1,2,0.0,0,1,11,11,6,1.0,0.0,-0.729536,0.167366,0.841818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CM_Abouchete,171,1,1,1,1,0.0,0,1,22,22,3,1.0,0.0,-0.729536,0.167366,0.841818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CM_Abouchete,173,1,1,1,2,0.0,0,1,11,11,6,1.0,0.0,-0.729536,0.167366,0.841818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CM_Abouchete,175,6,6,4,1,0.333333,0,2,20,10,2,0.333333,0.105573,-0.102087,0.098681,0.215152,0.333333,0.666667,0.0,0.0,0.0,0.0,0.0,0.0
CM_Abouchete,177,16,14,5,2,0.0,0,2,7,4,6,0.125,0.026987,-0.569145,0.107908,0.299336,0.1875,0.75,0.0,0.0,0.0,0.0625,0.0,0.0
CM_Abouchete,179,11,11,3,1,0.090909,0,1,7,7,2,0.090909,0.102083,-0.122829,0.002949,-0.658286,0.181818,0.545455,0.0,0.272727,0.0,0.0,0.0,0.0
CM_Abouchete,181,14,13,5,2,0.0,0,1,2,2,6,0.071429,0.062001,-0.361047,0.058332,-0.152979,0.285714,0.642857,0.0,0.071429,0.0,0.0,0.0,0.0
CM_Abouchete,183,21,21,3,1,0.047619,0,1,5,5,2,0.047619,0.205333,0.490812,0.053305,-0.198844,0.095238,0.47619,0.0,0.428571,0.0,0.0,0.0,0.0
CM_Abouchete,185,28,26,8,1,0.0,0,0,0,0,0,0.0,0.178413,0.33082,0.04023,-0.318143,0.285714,0.571429,0.0,0.107143,0.0,0.035714,0.0,0.0
CM_Abouchete,187,22,21,7,1,0.045455,0,1,3,3,2,0.045455,0.009133,-0.675256,0.014037,-0.557124,0.272727,0.545455,0.0,0.181818,0.0,0.0,0.0,0.0
CM_Abouchete,189,24,22,7,1,0.0,0,0,0,0,0,0.0,0.005034,-0.699617,0.034274,-0.372483,0.291667,0.583333,0.0,0.125,0.0,0.0,0.0,0.0
CM_Abouchete,191,24,22,6,1,0.0,0,0,0,0,0,0.0,0.003913,-0.70628,0.017733,-0.523399,0.25,0.583333,0.0,0.166667,0.0,0.0,0.0,0.0
CM_Abouchete,193,20,19,6,1,0.0,0,0,0,0,0,0.0,0.030157,-0.550305,0.01536,-0.545053,0.3,0.45,0.0,0.25,0.0,0.0,0.0,0.0
CM_Abouchete,195,21,20,6,1,0.0,0,0,0,0,0,0.0,0.016898,-0.629106,0.036892,-0.348593,0.285714,0.380952,0.0,0.333333,0.0,0.0,0.0,0.0
CM_Abouchete,197,20,19,5,1,0.0,0,0,0,0,0,0.0,0.002752,-0.71318,0.02905,-0.420148,0.25,0.4,0.0,0.35,0.0,0.0,0.0,0.0
CM_Abouchete,199,20,19,5,1,0.0,0,0,0,0,0,0.0,0.0,-0.729536,0.02905,-0.420148,0.25,0.4,0.0,0.35,0.0,0.0,0.0,0.0
CM_Abouchete,201,19,18,4,1,0.0,0,0,0,0,0,0.0,0.003179,-0.710642,0.026579,-0.442693,0.210526,0.421053,0.0,0.368421,0.0,0.0,0.0,0.0
CM_Abouchete,203,18,16,4,1,0.0,0,0,0,0,0,0.0,0.016555,-0.631145,0.007658,-0.615324,0.222222,0.444444,0.0,0.277778,0.0,0.0,0.055556,0.0
CM_Abouchete,205,17,16,4,1,0.0,0,0,0,0,0,0.0,0.013809,-0.647465,0.004838,-0.641046,0.235294,0.470588,0.0,0.235294,0.0,0.058824,0.0,0.0
CM_Abouchete,207,16,16,5,1,0.0,0,0,0,0,0,0.0,0.022795,-0.594059,0.03914,-0.328082,0.3125,0.375,0.0,0.25,0.0,0.0625,0.0,0.0
CM_Abouchete,209,22,22,4,1,0.0,0,0,0,0,0,0.0,0.065919,-0.337762,0.061906,-0.120377,0.181818,0.363636,0.0,0.409091,0.0,0.045455,0.0,0.0
CM_Abouchete,211,19,18,6,1,0.0,0,0,0,0,0,0.0,0.092055,-0.182428,0.029137,-0.419355,0.315789,0.421053,0.0,0.210526,0.0,0.052632,0.0,0.0
CM_Abouchete,213,21,20,6,1,0.0,0,0,0,0,0,0.0,0.005939,-0.694238,0.016376,-0.53578,0.285714,0.47619,0.0,0.190476,0.0,0.047619,0.0,0.0
CM_Abouchete,215,22,20,6,1,0.0,0,0,0,0,0,0.0,0.006759,-0.689365,0.014037,-0.557124,0.272727,0.545455,0.0,0.181818,0.0,0.0,0.0,0.0
CM_Abouchete,217,22,20,6,1,0.0,0,0,0,0,0,0.0,0.003918,-0.70625,0.028736,-0.42301,0.272727,0.590909,0.0,0.136364,0.0,0.0,0.0,0.0
CM_Abouchete,219,22,20,4,1,0.0,0,0,0,0,0,0.0,0.033214,-0.532136,0.002949,-0.658286,0.181818,0.545455,0.0,0.272727,0.0,0.0,0.0,0.0
CM_Abouchete,221,25,21,4,1,0.0,0,0,0,0,0,0.0,0.004319,-0.703867,0.011218,-0.582843,0.16,0.6,0.0,0.24,0.0,0.0,0.0,0.0
CM_Abouchete,223,20,18,4,1,0.0,0,0,0,0,0,0.0,0.061988,-0.361125,0.028894,-0.421564,0.2,0.4,0.0,0.35,0.0,0.0,0.05,0.0
CM_Abouchete,225,20,18,4,1,0.0,0,0,0,0,0,0.0,0.07445,-0.28706,0.012309,-0.572887,0.2,0.6,0.0,0.2,0.0,0.0,0.0,0.0
CM_Abouchete,227,20,18,4,1,0.0,0,0,0,0,0,0.0,0.0,-0.729536,0.012309,-0.572887,0.2,0.6,0.0,0.2,0.0,0.0,0.0,0.0
CM_Abouchete,229,19,18,5,1,0.0,0,0,0,0,0,0.0,0.009718,-0.671779,0.007265,-0.618908,0.263158,0.526316,0.0,0.210526,0.0,0.0,0.0,0.0
CM_Abouchete,231,17,17,7,1,0.0,0,0,0,0,0,0.0,0.069851,-0.314393,0.088762,0.124653,0.411765,0.352941,0.0,0.235294,0.0,0.0,0.0,0.0
CM_Abouchete,233,18,17,4,1,0.0,0,0,0,0,0,0.0,0.076131,-0.277069,0.013198,-0.564775,0.222222,0.444444,0.0,0.333333,0.0,0.0,0.0,0.0
CM_Abouchete,235,17,17,6,1,0.0,0,0,0,0,0,0.0,0.055184,-0.401563,0.063362,-0.107089,0.352941,0.352941,0.0,0.235294,0.0,0.058824,0.0,0.0
CM_Abouchete,237,16,16,5,1,0.0625,0,1,3,3,2,0.0625,0.050832,-0.427428,0.04455,-0.278728,0.25,0.375,0.0,0.375,0.0,0.0,0.0,0.0
CM_Abouchete,239,15,15,6,2,0.0,0,1,2,2,6,0.066667,0.015268,-0.638794,0.070158,-0.045086,0.333333,0.333333,0.0,0.333333,0.0,0.0,0.0,0.0
CM_Abouchete,241,18,18,3,1,0.055556,0,1,5,5,2,0.055556,0.12169,-0.0063,0.157072,0.747897,0.111111,0.333333,0.0,0.555556,0.0,0.0,0.0,0.0
CM_Abouchete,243,14,12,4,2,0.0,0,1,3,3,6,0.071429,0.135425,0.075331,0.001445,-0.672004,0.214286,0.5,0.0,0.285714,0.0,0.0,0.0,0.0
CM_Abouchete,245,15,14,3,1,0.066667,0,1,7,7,2,0.066667,0.047425,-0.447676,0.042213,-0.30005,0.133333,0.4,0.0,0.266667,0.0,0.133333,0.066667,0.0
CM_Abouchete,247,10,10,3,2,0.0,0,1,5,5,6,0.1,0.033842,-0.528404,0.014311,-0.55462,0.2,0.5,0.0,0.2,0.0,0.1,0.0,0.0
CM_Abouchete,249,9,9,4,2,0.0,0,1,5,5,6,0.111111,0.044605,-0.464436,0.027611,-0.433278,0.333333,0.444444,0.0,0.222222,0.0,0.0,0.0,0.0
CM_Abouchete,251,9,9,2,1,0.111111,0,1,11,11,2,0.111111,0.127214,0.026531,0.061424,-0.124769,0.111111,0.444444,0.0,0.444444,0.0,0.0,0.0,0.0
CM_Abouchete,253,7,7,3,2,0.0,0,1,6,6,6,0.142857,0.071159,-0.306619,0.016833,-0.531608,0.285714,0.428571,0.0,0.285714,0.0,0.0,0.0,0.0
CM_Abouchete,255,9,9,2,1,0.111111,0,1,13,13,2,0.111111,0.071159,-0.306619,0.061424,-0.124769,0.111111,0.444444,0.0,0.444444,0.0,0.0,0.0,0.0
CM_Abouchete,257,7,7,3,2,0.0,0,1,7,7,6,0.142857,0.071159,-0.306619,0.016833,-0.531608,0.285714,0.428571,0.0,0.285714,0.0,0.0,0.0,0.0
CM_Abouchete,259,8,8,1,1,0.125,0,1,15,15,2,0.125,0.209704,0.51679,0.204815,1.183486,0.0,0.375,0.0,0.625,0.0,0.0,0.0,0.0
CM_Abouchete,261,6,5,2,2,0.0,0,1,8,8,6,0.166667,0.495495,2.215321,0.114867,0.362826,0.166667,0.833333,0.0,0.0,0.0,0.0,0.0,0.0
